Player,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,State/Province,Top_25_player,G.1,MP.1,Pos_C,Pos_F,Pos_F-C,Pos_F-G,Pos_G,Pos_G-F,Pos_SF-SG,Team_ATL,Team_BOS,Team_BRK,Team_CHI,Team_CHO,Team_CLE,Team_CON,Team_DAL,Team_DEN,Team_DET,Team_GSW,Team_HOU,Team_IND,Team_LAC,Team_LAL,Team_LAS,Team_LVA,Team_MEM,Team_MIA,Team_MIL,Team_MIN,Team_NOP,Team_NYK,Team_NYL,Team_OKC,Team_ORL,Team_PHI,Team_PHO,Team_POR,Team_SAC,Team_SAS,Team_SEA,Team_TOR,Team_TOT,Team_UTA,Team_WAS,Team Name_Atlanta Dream,Team Name_Atlanta Hawks,Team Name_Boston Celtics,Team Name_Brooklyn Nets,Team Name_Charlotte Hornets,Team Name_Chicago Bulls,Team Name_Chicago Sky,Team Name_Cleveland Cavaliers,Team Name_Connecticut Sun,Team Name_Dallas Mavericks,Team Name_Dallas Wings,Team Name_Denver Nuggets,Team Name_Detroit Pistons,Team Name_Golden State Warriors,Team Name_Houston Rockets,Team Name_Indiana Fever,Team Name_Indiana Pacers,Team Name_Las Vegas Aces,Team Name_Los Angeles Clippers,Team Name_Los Angeles Lakers,Team Name_Los Angeles Sparks,Team Name_Memphis Grizzlies,Team Name_Miami Heat,Team Name_Milwaukee Bucks,Team Name_Minnesota Lynx,Team Name_Minnesota Timberwolves,Team Name_New Orleans Pelicans,Team Name_New York Knicks,Team Name_New York Liberty,Team Name_Oklahoma City Thunder,Team Name_Orlando Magic,Team Name_Philadelphia 76ers,Team Name_Phoenix Mercury,Team Name_Phoenix Suns,Team Name_Portland Trail Blazers,Team Name_Sacramento Kings,Team Name_San Antonio Spurs,Team Name_Seattle Storm,Team Name_Toronto Raptors,Team Name_Utah Jazz,Team Name_Washington Mystics,Team Name_Washington Wizards,City_Atlanta,City_Boston,City_Brooklyn,City_Charlotte,City_Chicago,City_Cleveland,City_Connecticut,City_Dallas,City_Denver,City_Detroit,City_Houston,City_Indiana,City_Indianapolis,City_Las Vegas,City_Los Angeles,City_Memphis,City_Miami,City_Milwaukee,City_Minneapolis,City_Minnesota,City_New Orleans,City_New York,City_New York City,City_Oklahoma City,City_Orlando,City_Philadelphia,City_Phoenix,City_Portland,City_Sacramento,City_Salt Lake City,City_San Antonio,City_San Francisco,City_Seattle,City_Toronto,City_Washington,League_NBA,League_WNBA,Playstyle_Cluster,PER
Angel McCoughtry,1.768972437049055,2.7439553591134196,-0.6627424523509402,3.1141349875941917,2.966225476676891,0.5620605805998146,0.9539391661305102,1.9940326381844276,0.4309706744898159,2.9662142561955527,2.760105468938491,0.5183581437163752,3.9339712853533504,3.5039715953629336,0.7250860159321496,0.026154970162953865,0.08414496470146303,0.9062777627745355,0.5392141047132777,-0.11890423605079317,1.9606752674749623,1.8160365097040012,2.8277635158832664,Minnesota,False,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4,1.1151343997809988
Teaira McCowan,0.07688661568279481,-0.7325777283989076,-0.740366851069436,-0.3492250234714877,-0.2637443639655144,-0.16333719260854526,-0.12576114584304665,-0.2900000958304801,-0.17976501239467232,-0.22642695731630622,-0.18005455276973464,-0.05146122511898892,-0.41767940018032895,-0.36313255451113324,-0.1786417639791796,-0.2611063970505047,-1.202929425838146,-0.18089646173985988,-0.5411283683164465,-0.4535995300344875,-0.3759803970489013,-0.31947354483264223,-0.473544317428795,Texas,False,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,-0.7434453520605977
Aari McDonald,0.9229295263659248,-0.7325777283989076,-0.7302017512372521,-0.25562069884809085,-0.422968229349295,0.6857079283057852,-0.5457368392172031,-0.137731246896153,0.2123915865522097,-0.22642695731630622,-0.45569455480488075,1.1288788960399794,0.15706691677694934,0.17961890512031473,0.1799803709062687,0.6006777045898707,-0.03715123378811,-1.0952724936405787,-0.9384294141272433,-0.028981442985107336,-0.6356088042182195,-0.19385530633048692,-0.2926507375212848,Georgia,False,0.0,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,-0.5811227789810823
Emma Meesseman,-0.7691562950003352,-0.7325777283989076,-0.7557685174818359,-0.6768401596533762,-0.7414159601168561,0.1251732853720523,-0.12026468507376106,-0.036218680939934765,0.8745576470690759,-0.9105643602117047,-0.976347891982379,-0.13964755601017628,-0.9103191004294245,-0.9737279465965121,-1.1206225716116227,-0.9792598150841509,-1.2234502123724265,-0.5141900276246695,-0.901242525993021,-0.723664305307168,-1.284679822141515,-1.701274168356353,-0.7147357573054753,Illinois,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,-1.3061484841643718
Nikolina Milic,-1.004168214634538,-0.7325777283989076,-0.740982917725932,-0.7704444842767729,-0.6959234271500616,-0.5507655487539198,-0.781313208891774,-0.5945377936991345,-1.1955148916341374,-0.5684956587640054,-0.5782012223760568,-0.01075984163074898,-0.9924257171376073,-1.0415718790504431,-3.511436804181276,-0.6919984478706924,-0.6321044592156743,-0.2993086175114077,-0.901242525993021,-0.9239916103508831,-0.11635198987958317,-0.5707100218369532,-0.9107038022052779,Minnesota,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,-1.0775177721917604
Kelsey Mitchell,-1.1451753664150597,-0.7325777283989076,-0.74437128433666,-0.9108509712118681,-0.6049383612164727,-1.5317011738879522,-1.402455726085348,-0.44226894476480727,-1.9091113257833816,-0.6825185592465718,-0.5475745554832627,-0.6144970300396463,-0.9924257171376073,-1.0415718790504431,-3.511436804181276,-0.6919984478706924,-0.2576475655978558,-0.5504003981242311,-1.8718453108249242,-0.41428414840352273,0.2730906208743942,-1.3244194528498863,-1.001150592159033,Indiana,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,-1.2112215500342085
Tiffany Mitchell,-1.2861825181955813,-0.7325777283989076,-0.7345142178327241,-0.4896315104065828,-0.8778935590172394,2.3920413266481773,-0.9740962826512758,-0.949831774545898,4.519685378263865,-0.39746130804015584,-0.6088278892688508,1.2984679939076473,-0.9924257171376073,-1.0415718790504431,-3.511436804181276,-0.6919984478706924,-0.13821205253424346,-0.7547274339428616,-0.9384294141272433,-0.41428414840352273,-1.0250514149721968,0.9367088401889125,-0.6996612923131827,Indiana,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,-0.8133435301718392
Beatrice Mompremier,2.0979891245369386,0.7500613824519379,-0.7080233516033961,0.3996095735156862,0.5096286964699913,0.0674711897759327,0.12762851135799375,0.7251255637317011,0.3216811305210126,0.22966464461395927,0.2487187837293815,0.12491143666338543,-0.41767940018032895,-0.4988204194189952,0.6629248458853385,-0.5483677642639632,-0.6715275094261244,-0.05756703113398807,-0.3610712894781592,-0.723664305307168,0.14327641728973495,-0.31947354483264223,0.1294342822629055,Georgia,False,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,-0.39929247781243377
Olivia Nelson-Ododa,2.427005812024823,-0.528075782074653,-0.7114117182141242,-0.02160988728959903,-0.05902796561493928,0.2982795721604111,-0.20289575055101264,-0.08697496391804388,0.559546608570761,-0.05539260659245671,-0.026921218305764574,0.1520456923222123,-0.08925293334759837,0.04393104021245277,-0.19298664937459753,0.3134163373764123,-0.001335655848471782,-0.19186791245477666,-0.1810142106398719,-0.12268239017602235,-0.5057946006335605,0.18299940917597965,-0.15698055259065224,California,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,-0.07759147136196153
Arike Ogunbowale,2.427005812024823,3.45971217124831,-0.6664388522899162,1.9440809298017327,2.1928524162413856,0.1004438158308582,2.4527792648213036,2.552351750943627,0.4824010481221939,1.2558707489570569,1.4125321256555539,0.09777718100455854,1.552879400816054,1.6043414866528654,0.38080876644211925,0.026154970162953865,-0.0004018451531523256,1.0161068764852679,1.2395410115006804,-0.10604198406879038,1.1817900459670077,-0.19385530633048692,1.6971786414613275,Texas,True,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,0.9614394292098719
Chiney Ogwumike,1.8159748209758955,2.692829872532356,-0.6584299857554683,2.5057068775421127,2.5795389464591385,0.31476588518787385,1.0365702316077614,2.197057770096864,0.3345387239291071,2.168053952817588,2.1475721310826104,0.36233617367812065,1.0602397005669584,1.0615900270214176,0.43340667955865164,0.3134163373764123,0.5865780124450242,0.17978163541940537,0.5392141047132777,0.0316046332532753,1.1817900459670077,0.18299940917597965,1.9082211513534224,California,False,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4,0.8649683148801519
Nneka Ogwumike,1.1579414460001276,-0.6814522418178439,-0.7382106177717,-0.7236423219650746,-0.7641622266002533,0.16638906794070918,-0.6160510779372707,-0.5945377936991345,-0.15404982557848332,-0.5684956587640054,-0.6700812230544388,0.4437389406546013,-0.25346616676396366,-0.023912892241478287,-0.6328964681674136,0.45704702098314165,-0.3167200575320731,-0.4067493225680386,-0.5411283683164465,-0.723664305307168,-0.8952372113875376,-0.6963282603391089,-0.6996612923131827,California,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,-0.7627006377064542
Michaela Onyenwere,-1.3801872860492626,-0.7325777283989076,-0.76439345067278,-0.3492250234714877,-0.2637443639655144,-0.19630981866347075,-0.8639442743690258,-0.5945377936991345,-1.9091113257833816,0.0016188436488265316,0.0037054485870294646,0.16561282015162576,-0.9924257171376073,-1.0415718790504431,-3.511436804181276,0.3134163373764123,-0.6715275094261244,-0.6216307326813004,-1.0812996048313084,-0.9239916103508831,-1.414494025726174,-1.952510645360664,-0.6544378973363052,New York,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,-1.3774619650114575
Candace Parker,0.4059033031706787,0.5455594361276833,-0.6852288853130443,1.3356528197496533,1.4877181552560717,0.13341644188578367,0.8713081006532581,1.486469808403337,0.7395529162840837,0.8567905972680745,1.1062654567276138,-0.11929686426605612,0.9781330838587756,0.9937460945674866,0.4047169087678158,-0.1174757134437755,-0.04146329723442737,0.6237514910253183,0.1790999470367028,-0.4199219746589303,0.5327190280437123,-0.0682370678283313,1.1092745067619192,Illinois,False,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4,0.4982960900630788
Cheyenne Parker,-0.9571658307076975,-0.7325777283989076,-0.741598984382428,-0.5832358350299796,-0.35472942989910333,-0.8063034006795918,0.044997445880742254,0.5221004318192649,0.3023947404088709,-0.9105643602117047,-0.7925878906256149,-1.2860698575956113,-0.9103191004294245,-0.9058840141425812,-1.1206225716116227,-0.1174757134437755,-0.7503736098470247,-0.48732985136051177,-0.901242525993021,-0.723664305307168,-1.0250514149721968,-1.5756559298541972,-0.6242889673517201,Georgia,False,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,-1.0588179179965014
Shey Peddy,1.956981972756417,2.948457305437674,-0.6784521520915882,0.8676311966326697,1.0327928255881271,0.03449856372100721,1.1677009345190863,1.486469808403337,0.3988266909695797,0.400698995337809,0.46310545197893965,0.11134430883397199,0.4033867669014973,0.3153067700281767,0.5242576203962985,-0.1174757134437755,-0.10146266389928583,-0.27796435036605754,0.92840237926812,-0.3372236073198396,0.14327641728973495,2.1928912252104675,0.6570405569931435,Arizona,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4,0.24777740703065124
Raina Perez,1.7219700531222144,1.5169436811678925,-0.6876931519390281,0.6336203850741778,0.5778674959201827,0.44665638940757535,-0.26016387692782145,0.11605016799439233,0.16739000962387893,0.7997791470267912,0.6774921202284978,0.4233882489104811,0.4033867669014973,0.38315070248210775,0.42862505109351234,0.026154970162953865,-0.027963886629370546,0.5393437929084638,0.92840237926812,-0.18310252515247352,0.2730906208743942,0.8110906016867575,0.37062572213958594,Washington,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0.5152504128866656
Theresa Plaisance,0.12388899960963537,0.9545633287761924,-0.6821485520305642,0.8208290343209715,0.7598376277873607,0.42192691986638126,-0.037633619596509425,0.47134414884115583,0.19310519644006793,0.8567905972680745,0.7693721209068798,0.47087319631342817,0.6497066170260452,0.6545264322978317,0.39515365183753715,0.026154970162953865,0.39289484625602983,0.1841745552434315,0.8993282623898524,-0.5233370002634529,0.14327641728973495,1.1879453171932237,0.5665937670393885,Nevada,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4,0.5196583957640728
Kelsey Plum,0.17089138353647593,-0.17019737600720755,-0.6935457851757402,0.49321389813908284,0.3958973640530052,0.4713858589487695,-0.5457368392172031,-0.137731246896153,0.12881722939959542,0.685756246544225,0.6162387864429097,0.3826868654222408,0.23917353348513204,0.17961890512031473,0.47165970727976614,0.026154970162953865,-0.0647132752643282,0.403125769029377,0.3061251148029987,-0.18310252515247352,0.2730906208743942,0.5598541246824462,0.18973214223207563,Nevada,True,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.26705686697880965
Khayla Pointer,-1.0511705985613786,-0.7325777283989076,-0.759464917420812,-1.14486178277036,-1.1053562238512118,-1.8449411214097438,-0.9740962826512758,-0.6452940766772436,-0.0704754684258694,-1.1386101611768373,-1.098854559553555,-3.2261691372017314,-0.9924257171376073,-1.0415718790504431,-3.511436804181276,-0.9792598150841509,-0.38627042582020754,-1.4358175533382957,-1.8718453108249242,-0.18310252515247352,-1.0250514149721968,-1.198801214347731,-1.1368207770896657,Indiana,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,-1.5757654182653433
Aerial Powers,-1.1451753664150597,-0.7325777283989076,-0.752996217527604,-0.9108509712118681,-0.9916248914342256,0.25706378959175424,-0.6986821434145224,-0.8483192085896798,0.23167797666435144,-0.7395300094878551,-0.8232145575184089,0.16561282015162576,-0.41767940018032895,-0.023912892241478287,-1.3883937656594239,-0.4047370806572339,-0.454176157880924,-0.34491001211485517,-1.0812996048313084,0.33262237186141225,-0.5057946006335605,-0.9475647373434198,-0.8805548722206928,Minnesota,False,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,-0.7109684575516519
Epiphanny Prince,1.862977204902736,2.8462063322755466,-0.6704432855571403,2.926926338347398,2.670524012392727,0.6197626761959342,1.5960603779531588,1.8925200722282098,0.3666827074493434,2.7951799054717035,2.484465466903344,0.6404622941810955,1.4707727841078715,1.8757172164685896,-0.14995199318834374,0.6006777045898707,0.09147162643424175,1.0161068764852679,1.8618182759658015,-0.028981442985107336,1.701046860305644,1.3135635556953793,2.209710451199273,Washington,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,1.285861759719987
Allie Quigley,-0.7221539110734947,-0.7325777283989076,-0.760697050733804,-1.0512574581469631,-1.1735950233014034,0.9000299976628008,-1.402455726085348,-1.0513443405021161,-1.9091113257833816,-0.8535529099704214,-0.945721225089585,0.9457226703428978,-0.7461058670130594,-0.7023522167807882,-0.5229190134692094,-0.8356291314774217,-0.38627042582020754,-1.2314905175196653,-1.8718453108249242,-0.41428414840352273,-1.284679822141515,-1.198801214347731,-1.0463739871359108,Illinois,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,-1.6186302786464262
DiDi Richards,0.6409152228048816,-0.7325777283989076,-0.7459114509779,-0.9108509712118681,-0.946132358467431,-0.10563509701242611,-0.6160510779372707,-0.5437815107210254,-0.03190268820158588,-0.8535529099704214,-0.9150945581967909,0.49122388805754835,-0.9924257171376073,-1.0415718790504431,-1.1206225716116227,-0.4047370806572339,-0.47212019530033694,-0.36509046009694207,-0.5411283683164465,-0.5704308439629986,-1.154865618556856,-0.5707100218369532,-0.9559271971821555,New York,False,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,-0.8895667480339835
Danielle Robinson,-0.39313722358561076,-0.47695029549358936,-0.7456034176496521,-0.5832358350299796,-0.7186696936334589,0.6939510848195165,-1.402455726085348,-1.102100623480225,-1.9091113257833816,-0.2834384075575895,-0.30256122034091065,0.21988133146927952,-0.6639992503048768,-0.09175682469540934,-2.124764549290877,1.3188311226235168,-0.05552592810558878,-1.2314905175196653,-1.2495680463598036,-0.18310252515247352,-0.7654230078028786,-0.4450917833347979,-0.7448846872900603,Indiana,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,-0.9632011454326803
